date,acquisition_channel,spend_amount,impressions,clicks,country
2023-10-13,referral,185.07,158116,6362,USA
2023-10-13,referral,124.37,178748,3127,UK
2023-10-13,referral,32.58,16513,805,Canada
2023-10-13,social_media,947.99,1126103,19680,USA
2023-10-13,social_media,845.24,701150,24782,UK
2023-10-13,social_media,1128.75,1401136,69695,Canada
2023-10-14,paid_search,1145.53,1539962,69666,USA
2023-10-14,paid_search,2730.94,1569408,24825,UK
2023-10-14,paid_search,1846.74,2191061,52739,Canada
2023-10-14,paid_social,976.82,1272082,18221,USA
2023-10-14,paid_social,1039.66,968316,37758,UK
2023-10-14,paid_social,1053.28,1363243,17297,Canada
2023-10-14,organic,52.81,57394,1609,USA
2023-10-14,organic,77.08,110202,3742,UK
2023-10-14,organic,68.28,89296,3888,Canada
2023-10-14,email,74.71,63290,846,USA
2023-10-14,email,223.25,138438,3202,UK
2023-10-14,email,104.25,54861,1187,Canada
2023-10-14,referral,172.45,228787,5668,USA
2023-10-14,referral,130.55,190059,2707,UK
2023-10-14,referral,62.86,58590,966,Canada
2023-10-14,social_media,967.96,873879,25777,USA
2023-10-14,social_media,980.32,931816,35841,UK
2023-10-14,social_media,355.46,220917,3428,Canada
2023-10-15,paid_search,705.06,983687,31247,USA
2023-10-15,paid_search,2145.17,2628969,74971,UK
2023-10-15,paid_search,509.36,574783,15317,Canada
2023-10-15,paid_social,661.72,880489,24705,USA
2023-10-15,paid_social,1230.71,696951,18187,UK
2023-10-15,paid_social,506.68,631865,19551,Canada
2023-10-15,organic,80.12,112282,4415,USA
2023-10-15,organic,29.14,43400,942,UK
2023-10-15,organic,88.45,83551,4083,Canada
2023-10-15,email,259.49,269630,4991,USA
2023-10-15,email,184.72,160746,7056,UK
2023-10-15,email,181.82,198156,9262,Canada
2023-10-15,referral,197.14,207899,5690,USA
2023-10-15,referral,71.91,98860,3514,UK
2023-10-15,referral,41.94,59589,2629,Canada
2023-10-15,social_media,1015.2,518177,16552,USA
2023-10-15,social_media,1021.73,829228,12166,UK
2023-10-15,social_media,1019.81,755792,28995,Canada
2023-10-16,paid_search,2941.45,2749467,94552,USA
2023-10-16,paid_search,2835.67,2948013,49382,UK
2023-10-16,paid_search,2295.84,1730657,43173,Canada
2023-10-16,paid_social,2083.69,1980309,66000,USA
2023-10-16,paid_social,1969.92,1185746,49410,UK
2023-10-16,paid_social,1865.97,1150265,40660,Canada
2023-10-16,organic,13.71,19840,659,USA
2023-10-16,organic,33.88,41090,726,UK
2023-10-16,organic,59.03,45460,1276,Canada
2023-10-16,email,88.53,88310,2497,USA
2023-10-16,email,287.08,408519,4943,UK
2023-10-16,email,108.99,111714,3128,Canada
2023-10-16,referral,78.11,89721,3383,USA
2023-10-16,referral,154.72,170851,3430,UK
2023-10-16,referral,183.09,112142,4738,Canada
2023-10-16,social_media,339.47,481752,13932,USA
2023-10-16,social_media,1379.83,829642,23800,UK
2023-10-16,social_media,1380.24,1335343,49966,Canada
2023-10-17,paid_search,1998.56,2380930,93770,USA
2023-10-17,paid_search,2798.18,1913518,48299,UK
2023-10-17,paid_search,2247.72,2433637,62842,Canada
2023-10-17,paid_social,2424.86,2411010,102262,USA
2023-10-17,paid_social,1780.33,1638437,17392,UK
2023-10-17,paid_social,1366.35,1280344,30753,Canada
2023-10-17,organic,75.63,81421,1618,USA
2023-10-17,organic,56.78,38446,407,UK
2023-10-17,organic,39.01,45455,1705,Canada
2023-10-17,email,217.75,155936,3433,USA
2023-10-17,email,222.8,253278,7300,UK
2023-10-17,email,203.31,174093,8284,Canada
2023-10-17,referral,75.96,55500,838,USA
2023-10-17,referral,124.52,75220,1114,UK
2023-10-17,referral,65.0,40186,963,Canada
2023-10-17,social_media,986.97,599861,18580,USA
2023-10-17,social_media,1015.11,1232361,42404,UK
2023-10-17,social_media,535.43,678665,12612,Canada
2023-10-18,paid_search,2421.37,2447729,27580,USA
2023-10-18,paid_search,1378.59,1266659,61811,UK
2023-10-18,paid_search,781.07,920837,29804,Canada
2023-10-18,paid_social,1844.74,1041381,21240,USA
2023-10-18,paid_social,925.46,688619,22001,UK
2023-10-18,paid_social,547.14,503024,6042,Canada
2023-10-18,organic,98.18,140613,6404,USA
2023-10-18,organic,18.61,19824,600,UK
2023-10-18,organic,40.89,44159,2164,Canada
2023-10-18,email,166.95,99078,2158,USA
2023-10-18,email,253.45,206601,2469,UK
2023-10-18,email,270.66,347384,7734,Canada
2023-10-18,referral,113.54,66489,1596,USA
2023-10-18,referral,142.09,135238,5933,UK
2023-10-18,referral,111.77,154089,2158,Canada
2023-10-18,social_media,1000.62,1394924,38241,USA
2023-10-18,social_media,1253.12,858606,13091,UK
2023-10-18,social_media,325.07,432675,8815,Canada
2023-10-19,paid_search,1543.49,1893101,36131,USA
2023-10-19,paid_search,683.53,488853,11214,UK
2023-10-19,paid_search,2184.11,1189030,25149,Canada
2023-10-19,paid_social,791.53,1173007,52745,USA
2023-10-19,paid_social,414.21,513212,5653,UK
2023-10-19,paid_social,1867.89,2631929,28454,Canada
2023-10-19,organic,84.28,85339,1092,USA
2023-10-19,organic,16.96,13353,415,UK
2023-10-19,organic,90.41,52353,2244,Canada
2023-10-19,email,235.49,312341,4047,USA
2023-10-19,email,258.34,196129,3783,UK
2023-10-19,email,244.74,330368,6504,Canada
2023-10-19,referral,85.84,114773,1625,USA
2023-10-19,referral,178.38,209414,9700,UK
2023-10-19,referral,140.3,193267,3739,Canada
2023-10-19,social_media,1442.12,1908304,69591,USA
2023-10-19,social_media,1072.08,1253557,35267,UK
2023-10-19,social_media,607.43,437108,14478,Canada
2023-10-20,paid_search,2965.59,2255107,40245,USA
2023-10-20,paid_search,578.0,837607,16350,UK
2023-10-20,paid_search,1960.7,2869750,71112,Canada
2023-10-20,paid_social,449.04,364999,4424,USA
2023-10-20,paid_social,2023.97,1621998,42693,UK
2023-10-20,paid_social,1095.99,603136,29796,Canada
2023-10-20,organic,79.06,60625,1325,USA
2023-10-20,organic,4.13,4617,141,UK
2023-10-20,organic,71.18,106158,1104,Canada
2023-10-20,email,297.94,326894,6200,USA
2023-10-20,email,277.65,409298,6595,UK
2023-10-20,email,257.59,307841,8403,Canada
2023-10-20,referral,168.17,241658,8406,USA
2023-10-20,referral,161.01,197198,4463,UK
2023-10-20,referral,91.54,52062,1472,Canada
2023-10-20,social_media,797.29,449266,9185,USA
2023-10-20,social_media,1265.2,1523287,24170,UK
2023-10-20,social_media,1036.42,571610,27374,Canada
2023-10-21,paid_search,2435.85,3159903,115399,USA
2023-10-21,paid_search,2554.67,2198980,42168,UK
2023-10-21,paid_search,944.34,1323797,28390,Canada
2023-10-21,paid_social,2413.81,3412528,117936,USA
2023-10-21,paid_social,568.03,652230,28176,UK
2023-10-21,paid_social,565.11,363744,11072,Canada
2023-10-21,organic,70.72,55935,1211,USA
2023-10-21,organic,39.4,21611,349,UK
2023-10-21,organic,11.25,15859,667,Canada
2023-10-21,email,265.85,202130,6372,USA
2023-10-21,email,208.15,262943,12697,UK
2023-10-21,email,85.56,121859,4183,Canada
2023-10-21,referral,81.64,82590,1117,USA
2023-10-21,referral,126.15,70844,1115,UK
2023-10-21,referral,72.13,49124,2002,Canada
2023-10-21,social_media,742.94,930536,20241,USA
2023-10-21,social_media,1251.61,1399475,37202,UK
2023-10-21,social_media,1118.01,583672,8164,Canada
2023-10-22,paid_search,2389.69,2786550,55704,USA
2023-10-22,paid_search,2274.17,2114312,92732,UK
2023-10-22,paid_search,1497.78,869897,22458,Canada
2023-10-22,paid_social,747.12,1090668,50705,USA
2023-10-22,paid_social,700.53,857088,32585,UK
2023-10-22,paid_social,2295.97,3136785,31879,Canada
2023-10-22,organic,3.08,4513,194,USA
2023-10-22,organic,37.04,38252,1500,UK
2023-10-22,organic,93.85,62940,1204,Canada
2023-10-22,email,209.86,171925,8361,USA
2023-10-22,email,63.21,64930,1711,UK
2023-10-22,email,248.52,292317,6057,Canada
2023-10-22,referral,34.08,37122,669,USA
2023-10-22,referral,20.66,18122,704,UK
2023-10-22,referral,55.93,37404,804,Canada
2023-10-22,social_media,868.85,600995,14118,USA
2023-10-22,social_media,285.27,327572,5660,UK
2023-10-22,social_media,1097.91,1160369,31471,Canada
2023-10-23,paid_search,920.96,1116121,23441,USA
2023-10-23,paid_search,649.01,900555,24052,UK
2023-10-23,paid_search,2162.1,1549276,38961,Canada
2023-10-23,paid_social,1377.96,1991365,53669,USA
2023-10-23,paid_social,1023.95,786462,8295,UK
2023-10-23,paid_social,2070.82,1704979,72467,Canada
2023-10-23,organic,92.63,103829,4438,USA
2023-10-23,organic,40.67,29363,1306,UK
2023-10-23,organic,88.62,45765,1644,Canada
2023-10-23,email,272.03,366550,5798,USA
2023-10-23,email,127.06,77801,1390,UK
2023-10-23,email,265.36,165358,2337,Canada
2023-10-23,referral,77.7,109244,3329,USA
2023-10-23,referral,84.86,114967,3526,UK
2023-10-23,referral,122.77,64938,2360,Canada
2023-10-23,social_media,1174.31,1230141,38693,USA
2023-10-23,social_media,973.58,1162490,41252,UK
2023-10-23,social_media,517.22,729056,12926,Canada
2023-10-24,paid_search,923.96,764503,8229,USA
2023-10-24,paid_search,1939.66,1008726,23157,UK
2023-10-24,paid_search,1164.43,1496783,37579,Canada
2023-10-24,paid_social,1558.98,1854674,46503,USA
2023-10-24,paid_social,1236.35,1565994,18966,UK
2023-10-24,paid_social,1507.65,1958734,87768,Canada
2023-10-24,organic,69.88,63558,1491,USA
2023-10-24,organic,83.69,76832,3757,UK
2023-10-24,organic,12.5,10687,326,Canada
2023-10-24,email,293.7,247972,9066,USA
2023-10-24,email,75.44,89622,4395,UK
2023-10-24,email,233.54,200033,6632,Canada
2023-10-24,referral,63.68,66972,1447,USA
2023-10-24,referral,106.89,116425,1783,UK
2023-10-24,referral,4.48,4562,168,Canada
2023-10-24,social_media,261.93,282632,8094,USA
2023-10-24,social_media,1009.67,804877,15525,UK
2023-10-24,social_media,319.81,287916,12193,Canada
2023-10-25,paid_search,1007.07,671602,30484,USA
2023-10-25,paid_search,2125.91,2811839,66356,UK
2023-10-25,paid_search,2429.06,1403474,62717,Canada
2023-10-25,paid_social,1955.73,2003311,93124,USA
2023-10-25,paid_social,1378.44,1496104,69353,UK
2023-10-25,paid_social,845.55,1118576,42197,Canada
2023-10-25,organic,4.9,6689,173,USA
2023-10-25,organic,30.76,30014,315,UK
2023-10-25,organic,0.01,9,0,Canada
2023-10-25,email,169.9,205172,5019,USA
2023-10-25,email,113.31,142462,4948,UK
2023-10-25,email,120.98,157459,7110,Canada
2023-10-25,referral,105.1,65056,3069,USA
2023-10-25,referral,111.31,161221,3957,UK
2023-10-25,referral,0.38,509,5,Canada
2023-10-25,social_media,544.93,792422,14964,USA
2023-10-25,social_media,401.5,311664,11392,UK
2023-10-25,social_media,991.82,789425,32830,Canada
2023-10-26,paid_search,1814.16,1545287,27128,USA
2023-10-26,paid_search,2932.34,4309691,116118,UK
2023-10-26,paid_search,2684.32,2871684,104518,Canada
2023-10-26,paid_social,1988.63,1992736,90668,USA
2023-10-26,paid_social,2162.6,2010086,84038,UK
2023-10-26,paid_social,445.7,226536,10908,Canada
2023-10-26,organic,11.56,14043,370,USA
2023-10-26,organic,76.1,65984,758,UK
2023-10-26,organic,20.74,11754,322,Canada
2023-10-26,email,183.96,193957,7913,USA
2023-10-26,email,152.27,201885,7728,UK
2023-10-26,email,283.61,334464,4797,Canada
2023-10-26,referral,40.08,32199,1503,USA
2023-10-26,referral,58.56,83200,1924,UK
2023-10-26,referral,122.31,74498,1253,Canada
2023-10-26,social_media,332.8,360267,10061,USA
2023-10-26,social_media,1320.5,1453554,39155,UK
2023-10-26,social_media,1417.65,1363403,57873,Canada
2023-10-27,paid_search,1987.29,2513621,75799,USA
2023-10-27,paid_search,923.58,1041754,44679,UK
2023-10-27,paid_search,2033.37,2223512,87004,Canada
2023-10-27,paid_social,1049.57,1499143,26799,USA
2023-10-27,paid_social,853.81,754716,36929,UK
2023-10-27,paid_social,741.39,418061,18789,Canada
2023-10-27,organic,49.06,51175,1017,USA
2023-10-27,organic,96.26,109177,2369,UK
2023-10-27,organic,59.97,41937,896,Canada
2023-10-27,email,181.77,174075,2144,USA
2023-10-27,email,141.7,74650,1181,UK
2023-10-27,email,124.69,167102,7394,Canada
2023-10-27,referral,148.65,102757,1439,USA
2023-10-27,referral,98.2,63763,1028,UK
2023-10-27,referral,89.21,123994,3755,Canada
2023-10-27,social_media,1001.81,1016094,37608,USA
2023-10-27,social_media,1296.36,1682552,79909,UK
2023-10-27,social_media,759.58,690831,18569,Canada
2023-10-28,paid_search,709.76,594434,11582,USA
2023-10-28,paid_search,2953.32,3054405,80148,UK
2023-10-28,paid_search,2880.17,1498552,33040,Canada
2023-10-28,paid_social,443.12,519475,21624,USA
2023-10-28,paid_social,685.1,457542,14888,UK
2023-10-28,paid_social,1948.59,2085859,21987,Canada
2023-10-28,organic,56.53,48701,1124,USA
2023-10-28,organic,29.56,30643,865,UK
2023-10-28,organic,20.14,12585,319,Canada
2023-10-28,email,72.92,61535,705,USA
2023-10-28,email,150.2,163699,2958,UK
2023-10-28,email,128.03,88206,3122,Canada
2023-10-28,referral,116.51,100326,3970,USA
2023-10-28,referral,39.67,37438,1839,UK
2023-10-28,referral,121.37,67905,3092,Canada
2023-10-28,social_media,1254.57,1425811,68526,USA
2023-10-28,social_media,1257.3,1040720,32835,UK
2023-10-28,social_media,408.12,486666,21638,Canada
2023-10-29,paid_search,2328.69,3214412,92340,USA
2023-10-29,paid_search,2112.73,1733890,66053,UK
2023-10-29,paid_search,2135.35,2647205,45902,Canada
2023-10-29,paid_social,1379.68,1920406,83619,USA
2023-10-29,paid_social,1855.01,2203614,29319,UK
2023-10-29,paid_social,1368.77,1193848,47171,Canada
2023-10-29,organic,37.4,26643,718,USA
2023-10-29,organic,7.14,5723,79,UK
2023-10-29,organic,19.54,19235,267,Canada
2023-10-29,email,51.32,47121,2352,USA
2023-10-29,email,193.32,272498,5208,UK
2023-10-29,email,141.45,204020,9595,Canada
2023-10-29,referral,182.83,208600,9811,USA
2023-10-29,referral,156.19,186218,4192,UK
2023-10-29,referral,165.09,206964,7908,Canada
2023-10-29,social_media,858.57,1212374,19451,USA
2023-10-29,social_media,256.79,267178,11409,UK
2023-10-29,social_media,684.41,881372,38531,Canada
2023-10-30,paid_search,1354.88,1085660,26066,USA
2023-10-30,paid_search,2726.83,3564522,104584,UK
2023-10-30,paid_search,1267.33,852906,18649,Canada
2023-10-30,paid_social,954.35,1020270,25643,USA
2023-10-30,paid_social,1229.65,647395,29583,UK
2023-10-30,paid_social,2344.73,1960402,28244,Canada
2023-10-30,organic,71.02,51316,1081,USA
2023-10-30,organic,88.3,125030,4659,UK
2023-10-30,organic,82.81,101025,4971,Canada
2023-10-30,email,294.88,413658,8436,USA
2023-10-30,email,85.65,74348,3458,UK
2023-10-30,email,133.37,165083,2616,Canada
2023-10-30,referral,74.95,110324,3445,USA
2023-10-30,referral,127.55,152926,4214,UK
2023-10-30,referral,200.0,123297,1874,Canada
2023-10-30,social_media,956.69,1279808,29835,USA
2023-10-30,social_media,993.4,1025189,28982,UK
2023-10-30,social_media,224.49,319422,8012,Canada
2023-10-31,paid_search,815.31,695885,18282,USA
2023-10-31,paid_search,1080.7,1618135,19618,UK
2023-10-31,paid_search,2020.0,2574891,103495,Canada
2023-10-31,paid_social,1398.88,930079,39874,USA
2023-10-31,paid_social,581.16,772653,19391,UK
2023-10-31,paid_social,1469.36,950444,16277,Canada
2023-10-31,organic,99.63,99765,4262,USA
2023-10-31,organic,16.85,13937,457,UK
2023-10-31,organic,15.45,22066,772,Canada
2023-10-31,email,192.37,198978,6496,USA
2023-10-31,email,133.07,123873,3027,UK
2023-10-31,email,297.21,251257,4103,Canada
2023-10-31,referral,199.22,149146,3442,USA
2023-10-31,referral,108.78,127124,4127,UK
2023-10-31,referral,72.74,98801,2672,Canada
2023-10-31,social_media,331.56,459104,12893,USA
2023-10-31,social_media,793.97,675371,16920,UK
2023-10-31,social_media,555.63,539237,19747,Canada
2023-11-01,paid_search,3362.08,3806789,39545,USA
2023-11-01,paid_search,3729.53,2754164,69013,UK
2023-11-01,paid_search,3995.55,5939839,105260,Canada
2023-11-01,paid_social,3790.61,2166134,106569,USA
2023-11-01,paid_social,2236.64,1313869,16619,UK
2023-11-01,paid_social,3199.85,3877181,51310,Canada
2023-11-01,organic,48.44,66752,2796,USA
2023-11-01,organic,4.35,4473,71,UK
2023-11-01,organic,31.38,41823,1351,Canada
2023-11-01,email,268.94,244415,8680,USA
2023-11-01,email,214.56,258206,8694,UK
2023-11-01,email,354.91,399221,17358,Canada
2023-11-01,referral,280.17,200655,4938,USA
2023-11-01,referral,53.38,68536,1930,UK
2023-11-01,referral,255.37,210832,6862,Canada
2023-11-01,social_media,1103.59,1258691,45154,USA
2023-11-01,social_media,1273.31,1710539,44440,UK
2023-11-01,social_media,824.26,483037,10538,Canada
2023-11-02,paid_search,4353.59,4170065,139427,USA
2023-11-02,paid_search,1261.04,1281015,44106,UK
2023-11-02,paid_search,2213.1,2707679,116165,Canada
2023-11-02,paid_social,1152.44,1282835,20798,USA
2023-11-02,paid_social,1749.81,1355739,43342,UK
2023-11-02,paid_social,2784.59,3187606,133510,Canada
2023-11-02,organic,153.17,169770,6417,USA
2023-11-02,organic,114.83,167017,5611,UK
2023-11-02,organic,157.35,194752,4189,Canada
2023-11-02,email,308.93,266112,8338,USA
2023-11-02,email,198.9,294077,9602,UK
2023-11-02,email,426.53,277198,4535,Canada
2023-11-02,referral,277.14,157560,6853,USA
2023-11-02,referral,44.53,65802,1975,UK
2023-11-02,referral,72.94,47412,1102,Canada
2023-11-02,social_media,1810.61,1579602,38608,USA
2023-11-02,social_media,316.04,302912,6822,UK
2023-11-02,social_media,1035.6,1473819,53271,Canada
2023-11-03,paid_search,861.62,1267549,36190,USA
2023-11-03,paid_search,1620.62,1940344,96233,UK
2023-11-03,paid_search,4393.71,3527233,126130,Canada
2023-11-03,paid_social,1862.32,1798217,87363,USA
2023-11-03,paid_social,3400.7,5097616,74080,UK
2023-11-03,paid_social,2886.46,2901944,118017,Canada
2023-11-03,organic,103.38,65123,1713,USA
2023-11-03,organic,77.98,104284,3873,UK
2023-11-03,organic,142.07,206806,4100,Canada
2023-11-03,email,90.99,119696,5176,USA
2023-11-03,email,368.19,491062,20835,UK
2023-11-03,email,313.47,443745,17267,Canada
2023-11-03,referral,299.22,344361,15636,USA
2023-11-03,referral,22.72,13357,455,UK
2023-11-03,referral,233.67,182292,8894,Canada
2023-11-03,social_media,1227.02,616753,27379,USA
2023-11-03,social_media,1046.23,1223477,49519,UK
2023-11-03,social_media,1729.83,2110569,97791,Canada
2023-11-04,paid_search,1200.68,1766635,17860,USA
2023-11-04,paid_search,1730.99,1644505,79999,UK
2023-11-04,paid_search,4277.98,2242115,62904,Canada
2023-11-04,paid_social,2327.1,1184070,37214,USA
2023-11-04,paid_social,4110.07,5492026,244035,UK
2023-11-04,paid_social,2552.0,2042358,32900,Canada
2023-11-04,organic,3.68,4221,160,USA
2023-11-04,organic,96.02,109114,3053,UK
2023-11-04,organic,115.85,158074,2119,Canada
2023-11-04,email,457.16,660652,17827,USA
2023-11-04,email,346.13,199588,8637,UK
2023-11-04,email,421.36,244593,7538,Canada
2023-11-04,referral,105.22,55678,2046,USA
2023-11-04,referral,17.3,13146,480,UK
2023-11-04,referral,257.1,139096,5588,Canada
2023-11-04,social_media,595.04,336275,13228,USA
2023-11-04,social_media,2328.66,2761050,124567,UK
2023-11-04,social_media,1909.64,1692208,83292,Canada
2023-11-05,paid_search,1738.72,2467838,116408,USA
2023-11-05,paid_search,2887.9,3660301,46823,UK
2023-11-05,paid_search,2935.23,3564922,163359,Canada
2023-11-05,paid_social,1521.18,1486592,24174,USA
2023-11-05,paid_social,1670.32,1776846,31690,UK
2023-11-05,paid_social,1270.51,1699421,68404,Canada
2023-11-05,organic,90.21,130277,4231,USA
2023-11-05,organic,2.3,3427,102,UK
2023-11-05,organic,130.96,162598,6717,Canada
2023-11-05,email,141.72,98685,2267,USA
2023-11-05,email,104.12,82959,2106,UK
2023-11-05,email,302.84,286950,4156,Canada
2023-11-05,referral,165.69,141274,6253,USA
2023-11-05,referral,169.79,251976,10207,UK
2023-11-05,referral,171.09,150559,3311,Canada
2023-11-05,social_media,628.55,588383,24850,USA
2023-11-05,social_media,2041.57,2219015,27421,UK
2023-11-05,social_media,979.2,519835,25969,Canada
2023-11-06,paid_search,2913.64,2130664,48754,USA
2023-11-06,paid_search,3365.48,3963312,64653,UK
2023-11-06,paid_search,3080.41,4477568,103661,Canada
2023-11-06,paid_social,1311.36,1721177,53457,USA
2023-11-06,paid_social,2354.57,1665975,55532,UK
2023-11-06,paid_social,1853.59,2092744,52647,Canada
2023-11-06,organic,86.39,56042,2396,USA
2023-11-06,organic,89.95,134763,6127,UK
2023-11-06,organic,3.0,2218,78,Canada
2023-11-06,email,169.75,204165,3201,USA
2023-11-06,email,111.38,70033,3137,UK
2023-11-06,email,153.17,201421,8682,Canada
2023-11-06,referral,265.27,161295,4294,USA
2023-11-06,referral,57.95,53363,1655,UK
2023-11-06,referral,297.95,317367,8332,Canada
2023-11-06,social_media,396.49,512929,19899,USA
2023-11-06,social_media,851.48,465084,14571,UK
2023-11-06,social_media,1542.92,918250,13979,Canada
2023-11-07,paid_search,2617.04,2740696,50791,USA
2023-11-07,paid_search,4355.91,4740587,68145,UK
2023-11-07,paid_search,3151.47,3201899,135841,Canada
2023-11-07,paid_social,725.34,843046,40741,USA
2023-11-07,paid_social,1792.66,2682407,52431,UK
2023-11-07,paid_social,1703.59,2525502,123250,Canada
2023-11-07,organic,142.9,124090,1764,USA
2023-11-07,organic,63.54,94411,2569,UK
2023-11-07,organic,109.08,141670,1460,Canada
2023-11-07,email,330.19,393390,10986,USA
2023-11-07,email,254.57,350475,10530,UK
2023-11-07,email,387.84,284257,14023,Canada
2023-11-07,referral,76.25,75106,1882,USA
2023-11-07,referral,220.01,158496,1820,UK
2023-11-07,referral,239.7,214886,7424,Canada
2023-11-07,social_media,1554.34,879932,39790,USA
2023-11-07,social_media,1105.57,974952,39565,UK
2023-11-07,social_media,1570.37,2068826,82821,Canada
2023-11-08,paid_search,4185.65,3527601,175950,USA
2023-11-08,paid_search,3567.62,2770147,86686,UK
2023-11-08,paid_search,3552.85,3554749,124688,Canada
2023-11-08,paid_social,3845.26,2580551,37258,USA
2023-11-08,paid_social,854.2,1259477,18359,UK
2023-11-08,paid_social,1334.55,1909027,30450,Canada
2023-11-08,organic,150.43,148469,2518,USA
2023-11-08,organic,98.89,50648,2147,UK
2023-11-08,organic,22.32,17199,504,Canada
2023-11-08,email,233.79,289532,5798,USA
2023-11-08,email,404.17,364184,13945,UK
2023-11-08,email,382.27,511159,23755,Canada
2023-11-08,referral,45.29,50653,833,USA
2023-11-08,referral,254.58,195147,2537,UK
2023-11-08,referral,273.51,216756,3403,Canada
2023-11-08,social_media,633.22,644913,26075,USA
2023-11-08,social_media,2538.58,3403689,75465,UK
2023-11-08,social_media,1766.4,1653393,78481,Canada
2023-11-09,paid_search,1112.97,631730,23222,USA
2023-11-09,paid_search,1759.55,1322818,54371,UK
2023-11-09,paid_search,1950.01,1970536,94322,Canada
2023-11-09,paid_social,3094.96,2735217,99578,USA
2023-11-09,paid_social,2870.68,1460531,23873,UK
2023-11-09,paid_social,1772.86,1732578,83594,Canada
2023-11-09,organic,4.71,3449,152,USA
2023-11-09,organic,1.15,1217,14,UK
2023-11-09,organic,152.96,159668,7483,Canada
2023-11-09,email,169.18,146678,7193,USA
2023-11-09,email,138.96,163403,4030,UK
2023-11-09,email,246.08,362467,6161,Canada
2023-11-09,referral,267.35,150420,3759,USA
2023-11-09,referral,139.55,208987,9809,UK
2023-11-09,referral,178.56,238823,2607,Canada
2023-11-09,social_media,466.47,514749,20123,USA
2023-11-09,social_media,984.71,1384063,47943,UK
2023-11-09,social_media,602.86,512391,10933,Canada
2023-11-10,paid_search,2377.49,3455834,129264,USA
2023-11-10,paid_search,3497.65,3760856,86622,UK
2023-11-10,paid_search,2902.59,3843251,61415,Canada
2023-11-10,paid_social,1653.48,1744875,44521,USA
2023-11-10,paid_social,1297.78,1249944,61109,UK
2023-11-10,paid_social,2724.06,3337673,131586,Canada
2023-11-10,organic,108.37,56427,2507,USA
2023-11-10,organic,130.04,119846,5220,UK
2023-11-10,organic,46.22,45890,1392,Canada
2023-11-10,email,384.76,281482,12129,USA
2023-11-10,email,464.98,304716,12290,UK
2023-11-10,email,269.2,221222,7140,Canada
2023-11-10,referral,198.98,244425,3165,USA
2023-11-10,referral,177.12,135932,5545,UK
2023-11-10,referral,130.89,124033,4651,Canada
2023-11-10,social_media,778.28,901303,35596,USA
2023-11-10,social_media,2557.55,1541752,41548,UK
2023-11-10,social_media,1070.43,1119349,52898,Canada
2023-11-11,paid_search,1243.31,1027517,14072,USA
2023-11-11,paid_search,4359.04,3690882,107542,UK
2023-11-11,paid_search,881.09,1104030,14942,Canada
2023-11-11,paid_social,1395.35,1282022,32584,USA
2023-11-11,paid_social,3734.21,2110571,50766,UK
2023-11-11,paid_social,3682.96,3090782,70990,Canada
2023-11-11,organic,124.69,101449,1253,USA
2023-11-11,organic,111.78,84539,3461,UK
2023-11-11,organic,32.15,27356,983,Canada
2023-11-11,email,149.97,155178,6198,USA
2023-11-11,email,150.48,151802,4526,UK
2023-11-11,email,115.41,149114,4371,Canada
2023-11-11,referral,147.93,187206,7366,USA
2023-11-11,referral,213.57,130994,2931,UK
2023-11-11,referral,158.57,97531,2283,Canada
2023-11-11,social_media,777.2,1080873,27957,USA
2023-11-11,social_media,570.81,344439,6882,UK
2023-11-11,social_media,914.7,1025277,21721,Canada
2023-11-12,paid_search,4331.69,3096812,79553,USA
2023-11-12,paid_search,2463.52,1326842,40241,UK
2023-11-12,paid_search,2412.57,1645503,25051,Canada
2023-11-12,paid_social,1310.75,880928,13501,USA
2023-11-12,paid_social,1522.02,1627453,23491,UK
2023-11-12,paid_social,1137.75,1478569,52742,Canada
2023-11-12,organic,27.15,17444,236,USA
2023-11-12,organic,70.08,35822,1093,UK
2023-11-12,organic,2.11,2985,63,Canada
2023-11-12,email,341.41,496095,13008,USA
2023-11-12,email,312.76,177588,3050,UK
2023-11-12,email,432.03,477982,10597,Canada
2023-11-12,referral,13.01,18076,254,USA
2023-11-12,referral,174.1,249420,8083,UK
2023-11-12,referral,264.39,200604,8301,Canada
2023-11-12,social_media,1982.63,1890745,61244,USA
2023-11-12,social_media,636.03,544624,17681,UK
2023-11-12,social_media,618.53,573638,19378,Canada
2023-11-13,paid_search,2994.15,3880366,158253,USA
2023-11-13,paid_search,1215.63,1633406,39882,UK
2023-11-13,paid_search,4523.35,3367395,110256,Canada
2023-11-13,paid_social,1726.62,2010783,99610,USA
2023-11-13,paid_social,2471.3,1866424,47301,UK
2023-11-13,paid_social,1926.79,1059629,35287,Canada
2023-11-13,organic,85.07,95733,1432,USA
2023-11-13,organic,64.42,76236,1031,UK
2023-11-13,organic,51.31,73473,1897,Canada
2023-11-13,email,273.65,350530,4313,USA
2023-11-13,email,351.29,503118,16674,UK
2023-11-13,email,96.63,129825,3319,Canada
2023-11-13,referral,155.01,108312,3292,USA
2023-11-13,referral,67.5,78776,3112,UK
2023-11-13,referral,196.08,124334,1784,Canada
2023-11-13,social_media,994.38,1381402,62524,USA
2023-11-13,social_media,2117.63,1154131,38250,UK
2023-11-13,social_media,673.12,442901,4750,Canada
2023-11-14,paid_search,1826.7,1590940,36344,USA
2023-11-14,paid_search,1226.1,711687,25146,UK
2023-11-14,paid_search,1530.76,1237978,16139,Canada
