order_id,user_id,order_date,product_category,product_name,quantity,unit_price,total_amount,discount_amount,payment_method,order_status
10613,1123,2024-02-19,Beauty,Face Cream,2,76.49,152.98,0,apple_pay,completed
10614,1123,2024-02-19,Beauty,Lipstick,3,82.56,247.68,0,google_pay,completed
10615,1123,2024-02-19,Books,The Great Novel,3,42.75,128.25,18.68,apple_pay,completed
10616,1123,2024-12-03,Clothing,Winter Jacket,3,100.97,302.91,0,google_pay,completed
10617,1123,2024-12-03,Beauty,Shampoo,3,130.41,391.23,0,google_pay,completed
10618,1123,2023-10-20,Clothing,Running Shoes,1,156.26,156.26,0,credit_card,completed
10619,1123,2023-10-20,Books,Business Strategy,3,32.25,96.75,12.22,paypal,completed
10620,1123,2023-10-20,Books,Python Programming,3,15.16,45.48,8.86,paypal,completed
10621,1123,2023-10-20,Books,Python Programming,2,38.5,77.0,10.02,apple_pay,completed
10622,1123,2023-08-11,Clothing,Hoodie,3,71.55,214.65,0,paypal,completed
10623,1123,2023-08-11,Electronics,Dell XPS,2,964.47,1928.94,270.49,apple_pay,completed
10624,1123,2023-08-11,Home,Bed Sheets,2,38.91,77.82,0,apple_pay,completed
10625,1123,2023-08-08,Clothing,Blue Jeans,2,65.52,131.04,0,apple_pay,completed
10626,1123,2023-08-08,Clothing,Dress Shirt,3,160.54,481.62,74.46,credit_card,completed
10627,1123,2023-08-08,Books,Python Programming,2,27.86,55.72,2.83,apple_pay,completed
10628,1123,2023-08-08,Beauty,Foundation,3,27.6,82.8,10.69,credit_card,completed
10629,1123,2024-02-02,Books,Self Help Book,3,45.84,137.52,0,credit_card,refunded
10630,1125,2024-09-18,Electronics,Dell XPS,2,2003.36,4006.72,0,paypal,completed
10631,1125,2024-09-18,Books,Self Help Book,1,26.85,26.85,0,credit_card,completed
10632,1125,2024-09-18,Sports,Dumbbells,2,60.25,120.5,0,google_pay,completed
10633,1125,2024-11-25,Beauty,Perfume,2,127.42,254.84,0,credit_card,refunded
10634,1125,2024-11-25,Books,Data Science Guide,3,29.31,87.93,0,paypal,completed
10635,1125,2024-09-08,Beauty,Perfume,1,22.31,22.31,0,credit_card,completed
10636,1125,2024-09-08,Beauty,Hair Serum,1,35.49,35.49,0,credit_card,completed
10637,1125,2024-09-08,Sports,Yoga Mat,3,52.91,158.73,0,google_pay,completed
10638,1125,2024-09-08,Electronics,MacBook Pro,2,727.16,1454.32,130.43,apple_pay,completed
10639,1126,2024-12-11,Beauty,Lipstick,3,46.67,140.01,21.29,credit_card,completed
10640,1126,2024-12-11,Electronics,MacBook Pro,1,1917.73,1917.73,0,paypal,completed
10641,1126,2024-12-11,Home,Vacuum Cleaner,3,353.45,1060.35,0,credit_card,completed
10642,1126,2024-12-11,Clothing,Cotton T-Shirt,2,84.56,169.12,0,apple_pay,completed
10643,1126,2024-11-02,Books,The Great Novel,1,33.4,33.4,0,paypal,completed
10644,1126,2024-11-02,Home,Air Purifier,2,146.75,293.5,53.92,apple_pay,completed
10645,1126,2024-11-02,Home,Air Purifier,3,311.72,935.16,0,google_pay,completed
10646,1126,2024-11-02,Home,Table Lamp,3,35.02,105.06,0,apple_pay,completed
10647,1127,2023-06-24,Electronics,iPad Air,3,1552.9,4658.7,406.78,google_pay,completed
10648,1127,2023-06-24,Books,Data Science Guide,1,47.43,47.43,0,google_pay,completed
10649,1128,2024-11-02,Sports,Gym Bag,2,181.23,362.46,0,google_pay,completed
10650,1128,2024-11-02,Beauty,Lipstick,1,114.54,114.54,8.92,paypal,completed
10651,1128,2024-11-02,Clothing,Hoodie,3,130.58,391.74,0,credit_card,completed
10652,1128,2024-11-02,Books,Biography,1,16.57,16.57,0,paypal,completed
10653,1128,2024-12-15,Clothing,Sneakers,3,151.26,453.78,49.9,google_pay,completed
10654,1128,2024-12-15,Books,Data Science Guide,2,45.65,91.3,0,paypal,completed
10655,1128,2024-07-08,Sports,Running Belt,1,163.61,163.61,14.35,paypal,completed
10656,1128,2024-07-08,Electronics,iPad Air,1,1625.87,1625.87,319.33,paypal,completed
10657,1128,2024-07-08,Clothing,Hoodie,1,24.28,24.28,2.27,google_pay,completed
10658,1131,2024-12-07,Clothing,Winter Jacket,2,152.41,304.82,0,apple_pay,completed
10659,1131,2024-12-07,Beauty,Shampoo,1,53.17,53.17,0,google_pay,completed
10660,1131,2024-12-07,Home,Vacuum Cleaner,3,341.14,1023.42,0,google_pay,completed
10661,1131,2024-12-07,Beauty,Body Lotion,3,64.57,193.71,0,paypal,completed
10662,1131,2024-08-14,Electronics,iPad Air,3,2432.17,7296.51,0,paypal,completed
10663,1131,2024-08-14,Clothing,Sneakers,1,24.58,24.58,4.89,credit_card,completed
10664,1131,2024-08-14,Sports,Basketball,3,272.23,816.69,0,credit_card,refunded
10665,1132,2024-04-17,Books,Data Science Guide,1,12.41,12.41,0,credit_card,completed
10666,1132,2024-04-17,Books,Biography,2,13.02,26.04,0,google_pay,completed
10667,1132,2024-04-17,Clothing,Dress Shirt,1,74.73,74.73,7.18,paypal,completed
10668,1132,2024-09-28,Clothing,Winter Jacket,3,53.95,161.85,0,google_pay,completed
10669,1132,2024-09-28,Electronics,iPhone 15,1,1390.64,1390.64,0,credit_card,completed
10670,1132,2024-09-28,Books,Mystery Novel,1,18.03,18.03,0,paypal,completed
10671,1134,2024-12-22,Clothing,Sneakers,3,152.96,458.88,0,paypal,completed
10672,1134,2024-12-12,Clothing,Cotton T-Shirt,2,26.26,52.52,0,apple_pay,completed
10673,1134,2024-12-12,Home,Table Lamp,2,135.05,270.1,0,google_pay,completed
10674,1134,2024-12-12,Books,The Great Novel,2,38.99,77.98,0,paypal,completed
10675,1134,2024-12-12,Home,Blender,1,284.98,284.98,0,credit_card,completed
10676,1135,2024-12-29,Beauty,Face Cream,3,88.36,265.08,27.46,paypal,completed
10677,1135,2024-12-29,Beauty,Lipstick,3,93.25,279.75,0,paypal,completed
10678,1135,2024-12-29,Home,Coffee Maker,3,330.16,990.48,0,credit_card,completed
10679,1135,2024-12-29,Home,Cookware Set,3,303.54,910.62,155.87,google_pay,completed
10680,1135,2024-11-26,Home,Bed Sheets,3,164.33,492.99,0,google_pay,completed
10681,1135,2024-11-26,Electronics,Kindle,2,304.92,609.84,0,credit_card,completed
10682,1135,2024-11-26,Beauty,Perfume,2,134.31,268.62,0,credit_card,completed
10683,1137,2024-05-26,Sports,Running Belt,1,38.13,38.13,0,google_pay,completed
10684,1137,2024-05-26,Books,Data Science Guide,3,38.26,114.78,0,google_pay,completed
10685,1137,2024-11-09,Beauty,Face Cream,3,72.94,218.82,0,apple_pay,completed
10686,1137,2024-11-09,Clothing,Sneakers,1,193.75,193.75,0,paypal,completed
10687,1137,2024-11-09,Clothing,Cotton T-Shirt,2,148.75,297.5,0,paypal,completed
10688,1137,2024-05-14,Home,Table Lamp,1,215.16,215.16,0,google_pay,completed
10689,1137,2024-05-14,Books,The Great Novel,3,37.79,113.37,0,credit_card,completed
10690,1137,2024-05-14,Sports,Running Belt,1,293.05,293.05,41.0,apple_pay,completed
10691,1137,2024-05-14,Clothing,Winter Jacket,1,54.94,54.94,3.94,credit_card,completed
10692,1138,2023-08-10,Home,Table Lamp,3,154.25,462.75,0,google_pay,completed
10693,1139,2024-04-15,Clothing,Winter Jacket,1,125.92,125.92,0,google_pay,completed
10694,1139,2024-04-15,Beauty,Lipstick,1,14.48,14.48,0,credit_card,refunded
10695,1139,2024-07-18,Books,Self Help Book,2,37.45,74.9,0,credit_card,completed
10696,1139,2024-07-18,Sports,Running Belt,3,269.29,807.87,0,apple_pay,completed
10697,1139,2024-07-18,Books,Python Programming,3,31.89,95.67,13.06,google_pay,completed
10698,1139,2024-07-18,Books,Biography,1,43.91,43.91,0,google_pay,completed
10699,1140,2024-12-22,Home,Air Purifier,1,80.01,80.01,0,apple_pay,completed
10700,1140,2024-11-22,Clothing,Sneakers,2,165.33,330.66,16.83,google_pay,refunded
10701,1140,2024-11-22,Home,Coffee Maker,2,116.51,233.02,0,credit_card,completed
10702,1140,2024-09-28,Electronics,MacBook Pro,3,1466.98,4400.94,0,google_pay,completed
10703,1140,2024-09-28,Home,Coffee Maker,3,230.66,691.98,0,credit_card,completed
10704,1140,2024-09-28,Sports,Dumbbells,1,31.67,31.67,4.62,paypal,completed
10705,1140,2024-12-01,Sports,Basketball,2,59.89,119.78,0,apple_pay,refunded
10706,1140,2024-12-08,Beauty,Body Lotion,1,129.47,129.47,0,google_pay,completed
10707,1140,2024-12-08,Electronics,iPhone 15,3,1875.54,5626.62,0,google_pay,completed
10708,1140,2024-12-08,Home,Towel Set,2,273.79,547.58,0,paypal,completed
10709,1140,2024-12-08,Electronics,iPad Air,2,1942.77,3885.54,358.35,apple_pay,completed
10710,1141,2024-12-02,Sports,Dumbbells,1,173.31,173.31,0,google_pay,completed
10711,1141,2024-12-02,Home,Cookware Set,3,107.2,321.6,56.86,google_pay,completed
10712,1142,2024-07-01,Clothing,Running Shoes,3,161.96,485.88,0,google_pay,completed
10713,1142,2024-07-01,Electronics,iPad Air,3,1195.28,3585.84,0,google_pay,refunded
10714,1142,2024-07-01,Electronics,Apple Watch,1,980.11,980.11,0,apple_pay,completed
10715,1142,2024-07-01,Books,Data Science Guide,2,45.07,90.14,0,apple_pay,completed
10716,1142,2024-01-18,Home,Cookware Set,1,55.27,55.27,8.41,paypal,completed
10717,1143,2024-12-05,Books,Cookbook,1,21.64,21.64,0,credit_card,completed
10718,1144,2024-09-19,Clothing,Running Shoes,2,73.4,146.8,0,apple_pay,completed
10719,1144,2024-09-19,Books,Self Help Book,1,37.39,37.39,5.97,credit_card,completed
10720,1144,2024-09-19,Beauty,Body Lotion,3,140.64,421.92,58.03,google_pay,completed
10721,1144,2024-07-23,Sports,Dumbbells,3,279.8,839.4,0,google_pay,completed
10722,1144,2024-03-04,Beauty,Hair Serum,3,41.43,124.29,0,paypal,completed
10723,1144,2024-03-04,Clothing,Sneakers,3,128.31,384.93,0,google_pay,completed
10724,1144,2024-03-04,Books,The Great Novel,2,36.47,72.94,0,paypal,completed
10725,1144,2024-10-26,Books,Python Programming,3,19.61,58.83,10.05,paypal,completed
10726,1144,2024-10-26,Clothing,Blue Jeans,3,83.78,251.34,0,paypal,completed
10727,1144,2024-10-26,Beauty,Nail Polish,1,119.7,119.7,0,google_pay,completed
10728,1144,2024-10-26,Home,Table Lamp,1,97.84,97.84,0,paypal,completed
10729,1144,2024-07-27,Books,Cookbook,2,33.69,67.38,0,paypal,completed
10730,1144,2024-07-27,Books,Cookbook,1,33.88,33.88,2.83,apple_pay,completed
10731,1145,2024-12-28,Electronics,MacBook Pro,1,1808.22,1808.22,0,credit_card,completed
10732,1145,2024-12-28,Electronics,Apple Watch,3,714.58,2143.74,163.52,paypal,completed
10733,1145,2024-08-16,Home,Towel Set,3,55.12,165.36,0,credit_card,completed
10734,1145,2024-08-16,Beauty,Nail Polish,2,124.32,248.64,24.67,apple_pay,completed
10735,1148,2024-04-11,Books,The Great Novel,2,21.94,43.88,0,credit_card,completed
10736,1148,2024-04-11,Clothing,Cotton T-Shirt,1,24.3,24.3,2.65,paypal,completed
10737,1148,2024-07-25,Beauty,Lipstick,1,117.96,117.96,0,paypal,completed
10738,1148,2024-07-25,Clothing,Sweater,2,103.14,206.28,0,google_pay,refunded
10739,1148,2024-10-08,Books,Biography,2,38.2,76.4,0,credit_card,completed
10740,1149,2024-09-18,Sports,Resistance Bands,1,82.6,82.6,8.28,apple_pay,completed
10741,1149,2024-09-18,Clothing,Dress Shirt,1,150.03,150.03,0,apple_pay,completed
10742,1149,2024-10-04,Clothing,Sweater,2,22.33,44.66,0,apple_pay,completed
10743,1149,2024-07-03,Books,Cookbook,2,14.51,29.02,0,google_pay,completed
10744,1149,2024-07-03,Clothing,Blue Jeans,1,63.12,63.12,0,apple_pay,completed
10745,1150,2023-08-26,Home,Bed Sheets,3,55.26,165.78,0,google_pay,completed
10746,1150,2023-08-26,Beauty,Foundation,1,83.61,83.61,0,google_pay,completed
10747,1150,2023-08-26,Beauty,Perfume,3,120.17,360.51,0,google_pay,refunded
10748,1150,2023-08-26,Electronics,iPad Air,2,330.25,660.5,0,paypal,completed
10749,1150,2023-06-20,Books,Biography,2,17.66,35.32,0,apple_pay,completed
10750,1150,2023-06-20,Books,Python Programming,1,13.03,13.03,1.8,credit_card,refunded
10751,1150,2024-02-21,Home,Table Lamp,3,374.13,1122.39,0,credit_card,completed
10752,1150,2024-10-02,Beauty,Nail Polish,2,113.56,227.12,41.19,paypal,completed
10753,1150,2024-10-02,Sports,Basketball,2,100.25,200.5,37.97,google_pay,completed
10754,1151,2024-09-13,Beauty,Nail Polish,1,128.07,128.07,16.52,paypal,refunded
10755,1151,2024-09-13,Clothing,Sweater,3,134.73,404.19,0,apple_pay,completed
10756,1151,2024-09-13,Electronics,Apple Watch,3,407.85,1223.55,0,paypal,cancelled
10757,1151,2024-09-13,Beauty,Perfume,3,100.01,300.03,0,apple_pay,completed
10758,1151,2024-08-20,Electronics,iPad Air,3,1241.44,3724.32,0,google_pay,completed
10759,1151,2024-08-20,Clothing,Cotton T-Shirt,1,173.14,173.14,20.21,credit_card,completed
10760,1151,2024-08-20,Electronics,iPhone 15,3,2235.13,6705.39,0,paypal,completed
10761,1151,2024-08-20,Electronics,Samsung Galaxy S24,2,1008.83,2017.66,322.56,google_pay,completed
10762,1151,2024-07-09,Home,Towel Set,3,371.91,1115.73,109.76,apple_pay,completed
10763,1151,2024-07-09,Books,Mystery Novel,1,48.65,48.65,0,apple_pay,completed
10764,1151,2024-07-09,Electronics,iPhone 15,1,1149.11,1149.11,0,google_pay,completed
10765,1152,2024-10-24,Home,Coffee Maker,2,55.38,110.76,0,credit_card,completed
10766,1152,2024-10-24,Clothing,Running Shoes,2,174.08,348.16,0,google_pay,completed
10767,1153,2023-11-25,Electronics,MacBook Pro,1,742.5,742.5,0,google_pay,completed
10768,1153,2023-11-25,Electronics,Dell XPS,2,2104.28,4208.56,671.39,paypal,completed
10769,1153,2023-11-25,Books,Business Strategy,1,44.28,44.28,0,paypal,refunded
10770,1154,2024-12-04,Sports,Gym Bag,1,64.23,64.23,6.42,paypal,completed
10771,1154,2024-12-04,Electronics,Sony Headphones,3,451.16,1353.48,0,google_pay,completed
10772,1154,2024-05-31,Sports,Water Bottle,3,152.68,458.04,79.33,google_pay,completed
10773,1154,2024-03-23,Home,Cookware Set,1,234.44,234.44,0,apple_pay,completed
10774,1154,2024-03-23,Sports,Yoga Mat,2,105.25,210.5,0,google_pay,completed
10775,1154,2024-09-11,Home,Coffee Maker,3,148.09,444.27,0,apple_pay,refunded
10776,1154,2024-09-11,Beauty,Face Cream,2,92.07,184.14,0,paypal,completed
10777,1154,2024-09-11,Beauty,Hair Serum,1,35.1,35.1,0,credit_card,completed
10778,1154,2024-09-11,Clothing,Winter Jacket,2,183.04,366.08,0,apple_pay,completed
10779,1154,2024-04-04,Sports,Yoga Mat,2,69.3,138.6,0,credit_card,completed
10780,1154,2024-04-04,Sports,Water Bottle,3,145.59,436.77,0,apple_pay,completed
10781,1154,2024-04-04,Sports,Resistance Bands,1,201.39,201.39,0,apple_pay,completed
10782,1155,2024-04-28,Clothing,Blue Jeans,3,112.96,338.88,59.6,google_pay,completed
10783,1155,2024-04-28,Beauty,Perfume,1,90.17,90.17,0,paypal,completed
10784,1156,2024-10-28,Books,The Great Novel,3,34.71,104.13,11.09,apple_pay,completed
10785,1156,2024-10-28,Clothing,Sweater,2,169.96,339.92,0,credit_card,completed
10786,1156,2024-11-28,Clothing,Blue Jeans,2,91.51,183.02,15.02,credit_card,refunded
10787,1156,2024-11-28,Home,Blender,3,370.63,1111.89,70.66,paypal,completed
10788,1156,2024-11-28,Home,Vacuum Cleaner,2,333.63,667.26,89.73,credit_card,completed
10789,1156,2024-11-28,Books,Data Science Guide,1,14.34,14.34,1.19,google_pay,completed
10790,1156,2024-11-09,Clothing,Running Shoes,1,103.87,103.87,6.08,google_pay,completed
10791,1157,2024-04-23,Home,Towel Set,1,277.31,277.31,0,google_pay,completed
10792,1157,2024-04-23,Sports,Resistance Bands,3,88.7,266.1,0,google_pay,completed
10793,1157,2024-04-23,Home,Cookware Set,1,248.54,248.54,0,credit_card,completed
10794,1158,2024-01-12,Beauty,Foundation,2,82.44,164.88,0,google_pay,completed
10795,1158,2024-01-12,Sports,Yoga Mat,3,180.01,540.03,0,google_pay,cancelled
10796,1158,2024-01-12,Clothing,Hoodie,3,56.82,170.46,0,google_pay,completed
10797,1158,2024-01-12,Clothing,Blue Jeans,1,191.71,191.71,0,paypal,completed
10798,1158,2024-01-09,Sports,Gym Bag,3,45.89,137.67,0,credit_card,completed
10799,1158,2024-01-09,Beauty,Body Lotion,3,24.09,72.27,9.54,google_pay,completed
10800,1159,2024-09-06,Sports,Running Belt,1,199.28,199.28,0,google_pay,refunded
10801,1159,2024-09-05,Electronics,iPhone 15,2,1588.5,3177.0,0,paypal,completed
10802,1161,2024-09-09,Sports,Tennis Racket,1,93.07,93.07,13.91,apple_pay,completed
10803,1161,2024-09-09,Sports,Water Bottle,1,83.9,83.9,0,apple_pay,completed
10804,1161,2024-09-09,Books,Biography,3,40.32,120.96,24.13,apple_pay,completed
10805,1161,2024-09-09,Beauty,Nail Polish,1,121.65,121.65,0,paypal,completed
10806,1161,2024-12-26,Electronics,iPad Air,2,1047.58,2095.16,0,apple_pay,completed
10807,1161,2024-12-26,Books,The Great Novel,2,14.08,28.16,0,paypal,completed
10808,1161,2024-12-30,Beauty,Perfume,2,18.13,36.26,0,paypal,completed
10809,1161,2024-12-30,Electronics,Samsung Galaxy S24,2,439.56,879.12,169.36,credit_card,completed
10810,1161,2024-12-30,Clothing,Cotton T-Shirt,3,161.79,485.37,38.72,google_pay,completed
10811,1162,2024-09-08,Home,Bed Sheets,3,251.64,754.92,103.74,google_pay,completed
10812,1162,2024-11-17,Sports,Yoga Mat,1,80.92,80.92,13.81,apple_pay,completed
10813,1162,2024-11-17,Books,Self Help Book,2,25.48,50.96,0,credit_card,completed
10814,1162,2024-11-17,Clothing,Hoodie,3,173.12,519.36,89.41,paypal,completed
10815,1162,2024-11-17,Clothing,Sneakers,2,58.35,116.7,0,credit_card,completed
10816,1162,2024-09-27,Sports,Water Bottle,2,143.65,287.3,40.28,paypal,completed
10817,1162,2024-09-27,Beauty,Nail Polish,1,26.31,26.31,0,paypal,completed
10818,1162,2024-09-27,Beauty,Face Cream,1,89.4,89.4,0,apple_pay,completed
10819,1163,2024-11-22,Clothing,Cotton T-Shirt,1,73.02,73.02,0,apple_pay,cancelled
10820,1163,2024-11-22,Electronics,iPad Air,3,1924.51,5773.53,0,google_pay,completed
10821,1163,2024-11-30,Books,Business Strategy,2,20.67,41.34,0,apple_pay,completed
10822,1165,2024-10-10,Clothing,Winter Jacket,2,152.74,305.48,0,credit_card,completed
10823,1165,2024-10-10,Beauty,Nail Polish,2,113.48,226.96,32.11,google_pay,completed
10824,1165,2024-10-10,Electronics,iPad Air,1,2385.27,2385.27,146.79,google_pay,completed
10825,1165,2024-10-10,Sports,Dumbbells,3,251.89,755.67,0,paypal,cancelled
10826,1165,2024-07-29,Home,Towel Set,2,287.65,575.3,0,paypal,completed
10827,1165,2024-07-29,Beauty,Nail Polish,2,51.43,102.86,7.13,paypal,completed
10828,1165,2024-07-29,Sports,Gym Bag,2,203.7,407.4,79.71,credit_card,completed
10829,1165,2024-07-21,Books,Mystery Novel,3,10.18,30.54,4.21,paypal,completed
10830,1165,2024-07-21,Electronics,Dell XPS,2,1128.65,2257.3,0,google_pay,completed
10831,1165,2024-07-04,Books,Biography,1,9.06,9.06,1.47,apple_pay,refunded
10832,1165,2024-07-04,Clothing,Blue Jeans,1,161.82,161.82,11.33,paypal,completed
10833,1165,2024-07-04,Home,Coffee Maker,1,361.87,361.87,0,google_pay,completed
10834,1165,2024-07-04,Sports,Tennis Racket,2,153.66,307.32,0,google_pay,completed
10835,1166,2023-06-07,Sports,Dumbbells,2,57.52,115.04,0,credit_card,completed
10836,1166,2023-06-07,Home,Table Lamp,1,257.21,257.21,0,apple_pay,completed
10837,1166,2023-06-07,Electronics,Kindle,2,2172.23,4344.46,500.23,google_pay,completed
10838,1166,2023-06-07,Electronics,Samsung Galaxy S24,3,1143.21,3429.63,0,paypal,completed
10839,1166,2023-11-25,Sports,Resistance Bands,3,271.91,815.73,0,apple_pay,completed
10840,1167,2023-08-08,Sports,Running Belt,3,66.89,200.67,0,apple_pay,completed
10841,1167,2023-08-08,Electronics,Sony Headphones,3,397.96,1193.88,0,apple_pay,completed
10842,1167,2023-08-08,Electronics,MacBook Pro,3,2062.48,6187.44,0,paypal,completed
10843,1167,2024-01-24,Home,Table Lamp,3,176.75,530.25,0,paypal,completed
10844,1167,2024-01-24,Sports,Yoga Mat,2,148.15,296.3,0,apple_pay,completed
10845,1167,2024-01-24,Home,Table Lamp,2,299.55,599.1,0,google_pay,completed
10846,1168,2024-11-03,Sports,Tennis Racket,1,116.56,116.56,0,google_pay,completed
10847,1168,2024-11-03,Sports,Water Bottle,3,248.99,746.97,0,credit_card,completed
10848,1168,2024-11-03,Home,Coffee Maker,3,148.23,444.69,0,google_pay,completed
10849,1168,2024-06-17,Electronics,Dell XPS,1,1835.4,1835.4,229.99,google_pay,completed
10850,1168,2024-06-17,Clothing,Winter Jacket,2,56.1,112.2,0,credit_card,completed
10851,1168,2024-06-17,Home,Air Purifier,2,207.11,414.22,0,credit_card,completed
10852,1168,2024-06-17,Books,Python Programming,3,27.24,81.72,0,apple_pay,completed
10853,1170,2024-03-16,Home,Vacuum Cleaner,2,310.56,621.12,68.93,credit_card,completed
10854,1170,2024-03-16,Clothing,Hoodie,3,137.18,411.54,0,credit_card,completed
10855,1170,2024-03-16,Home,Table Lamp,1,290.49,290.49,0,credit_card,completed
10856,1170,2024-03-16,Clothing,Cotton T-Shirt,1,52.3,52.3,0,apple_pay,completed
10857,1171,2024-02-09,Beauty,Body Lotion,1,35.04,35.04,2.26,credit_card,completed
10858,1172,2024-03-02,Books,Cookbook,1,13.12,13.12,0,paypal,completed
10859,1172,2024-03-02,Electronics,Samsung Galaxy S24,2,1232.71,2465.42,0,paypal,completed
10860,1172,2024-03-02,Clothing,Running Shoes,1,69.02,69.02,0,paypal,completed
10861,1172,2024-03-02,Clothing,Running Shoes,1,86.04,86.04,0,credit_card,completed
10862,1172,2024-07-20,Electronics,Dell XPS,2,1474.21,2948.42,0,paypal,completed
10863,1174,2024-08-13,Beauty,Lipstick,2,36.87,73.74,0,paypal,cancelled
10864,1174,2024-08-13,Clothing,Cotton T-Shirt,3,126.59,379.77,0,apple_pay,completed
10865,1174,2024-05-28,Clothing,Cotton T-Shirt,2,52.42,104.84,0,apple_pay,completed
10866,1174,2024-05-28,Sports,Water Bottle,2,240.23,480.46,0,google_pay,completed
10867,1174,2024-05-28,Books,Business Strategy,2,15.95,31.9,0,apple_pay,completed
10868,1174,2024-02-07,Books,Cookbook,3,35.8,107.4,0,paypal,completed
10869,1174,2024-02-07,Home,Cookware Set,1,259.08,259.08,26.8,credit_card,completed
10870,1175,2023-06-25,Beauty,Lipstick,2,146.51,293.02,0,credit_card,completed
10871,1175,2023-06-25,Home,Towel Set,2,384.36,768.72,0,credit_card,completed
10872,1175,2023-06-25,Sports,Gym Bag,2,100.24,200.48,0,apple_pay,completed
10873,1175,2024-05-28,Clothing,Hoodie,3,144.63,433.89,0,apple_pay,completed
10874,1175,2024-05-28,Books,Biography,3,21.71,65.13,0,google_pay,completed
10875,1175,2024-11-07,Beauty,Body Lotion,3,46.23,138.69,0,google_pay,completed
10876,1175,2024-11-07,Books,Data Science Guide,2,13.13,26.26,0,google_pay,completed
10877,1175,2024-11-15,Clothing,Cotton T-Shirt,2,67.86,135.72,12.62,google_pay,completed
10878,1175,2024-11-15,Clothing,Blue Jeans,2,160.26,320.52,0,apple_pay,completed
10879,1175,2024-11-15,Sports,Water Bottle,3,196.45,589.35,0,credit_card,completed
10880,1175,2024-11-15,Books,Python Programming,2,43.42,86.84,0,credit_card,completed
10881,1177,2024-12-24,Sports,Tennis Racket,3,146.18,438.54,0,paypal,completed
10882,1177,2024-12-24,Books,Data Science Guide,2,11.36,22.72,0,credit_card,completed
10883,1177,2024-12-24,Electronics,Sony Headphones,3,1648.8,4946.4,958.8,credit_card,refunded
10884,1177,2024-12-24,Sports,Running Belt,2,222.86,445.72,0,credit_card,completed
10885,1177,2024-09-27,Books,Business Strategy,3,39.73,119.19,13.86,apple_pay,completed
10886,1177,2024-09-27,Clothing,Running Shoes,2,170.64,341.28,0,paypal,completed
10887,1177,2024-09-27,Clothing,Winter Jacket,2,43.97,87.94,15.75,apple_pay,completed
10888,1179,2024-12-01,Clothing,Hoodie,3,66.21,198.63,12.31,paypal,completed
10889,1181,2024-10-01,Beauty,Hair Serum,3,52.02,156.06,0,google_pay,completed
10890,1181,2024-10-01,Beauty,Face Cream,2,105.42,210.84,0,paypal,completed
10891,1181,2024-10-01,Sports,Dumbbells,1,44.79,44.79,0,credit_card,completed
10892,1181,2024-10-01,Electronics,Apple Watch,3,842.18,2526.54,0,credit_card,completed
10893,1181,2024-07-04,Clothing,Cotton T-Shirt,1,67.99,67.99,0,google_pay,completed
10894,1182,2024-08-28,Beauty,Foundation,3,49.49,148.47,13.69,apple_pay,completed
10895,1182,2024-08-28,Electronics,iPhone 15,1,2201.95,2201.95,0,credit_card,completed
10896,1182,2024-08-28,Home,Blender,1,177.17,177.17,24.23,credit_card,completed
10897,1182,2024-08-28,Electronics,iPhone 15,2,1742.55,3485.1,641.41,google_pay,completed
10898,1182,2024-12-15,Electronics,Apple Watch,3,2497.35,7492.05,455.91,credit_card,completed
10899,1182,2024-12-15,Clothing,Dress Shirt,1,40.96,40.96,3.28,apple_pay,completed
10900,1182,2024-12-15,Home,Table Lamp,1,397.67,397.67,0,google_pay,completed
10901,1182,2024-12-15,Electronics,Kindle,3,2464.61,7393.83,0,credit_card,completed
10902,1182,2024-12-15,Sports,Gym Bag,1,37.67,37.67,2.44,credit_card,completed
10903,1182,2024-12-15,Books,Python Programming,1,44.08,44.08,2.85,credit_card,completed
10904,1182,2024-12-29,Home,Towel Set,3,349.95,1049.85,0,credit_card,refunded
10905,1182,2024-12-29,Home,Blender,1,78.03,78.03,0,apple_pay,completed
10906,1183,2024-10-06,Clothing,Sweater,3,32.51,97.53,7.99,apple_pay,completed
10907,1183,2024-10-06,Books,Biography,2,43.41,86.82,0,credit_card,completed
10908,1183,2024-10-06,Electronics,Kindle,2,1651.27,3302.54,0,credit_card,cancelled
10909,1183,2024-10-25,Clothing,Cotton T-Shirt,3,46.32,138.96,0,credit_card,completed
10910,1183,2024-10-25,Beauty,Foundation,1,138.05,138.05,0,google_pay,completed
10911,1183,2024-10-25,Beauty,Lipstick,2,21.1,42.2,0,apple_pay,completed
10912,1184,2024-12-25,Home,Vacuum Cleaner,3,212.83,638.49,0,paypal,completed
10913,1184,2024-12-25,Beauty,Body Lotion,2,78.66,157.32,29.91,apple_pay,completed
10914,1185,2024-07-28,Books,Biography,3,20.29,60.87,0,paypal,refunded
10915,1185,2024-07-28,Electronics,iPhone 15,2,532.13,1064.26,165.08,google_pay,completed
10916,1185,2024-07-28,Home,Bed Sheets,1,164.28,164.28,15.51,paypal,completed
10917,1185,2024-08-13,Beauty,Shampoo,2,33.38,66.76,0,apple_pay,completed
10918,1185,2024-08-13,Books,Mystery Novel,1,19.36,19.36,2.35,credit_card,completed
10919,1185,2024-08-13,Home,Table Lamp,1,339.37,339.37,0,google_pay,completed
10920,1185,2024-08-13,Clothing,Dress Shirt,1,160.74,160.74,0,credit_card,completed
10921,1185,2024-04-27,Electronics,Apple Watch,2,1490.29,2980.58,0,credit_card,completed
